record_id,benchmark_label,exact_peptide_hla_in_prime2_train,peptide_in_prime2_train,matched_training_labels,prime2_random_flag,exact_bigmhc_im_trainval_overlap,near_hamming1_same_hla_prime2_train,near_hamming1_training_peptide_count,classification
improve-a5a32134e699fd8e,0,0,0,,,0,0,0,no_overlap
improve-e5628ff06499b2b9,0,0,0,,,0,0,0,no_overlap
improve-c98ef7cf091db90b,0,0,0,,,0,0,0,no_overlap
improve-0177ed94f1a60f02,0,0,0,,,0,0,0,no_overlap
improve-376805d7ef63868e,0,0,0,,,0,0,0,no_overlap
improve-d35e737d3c577cf7,0,0,0,,,0,0,0,no_overlap
improve-0c233e5f6d69bd87,0,0,0,,,0,0,0,no_overlap
improve-c2bfbd67aefdb20c,0,0,0,,,0,0,0,no_overlap
improve-dccdbc98c7e96b53,1,0,0,,,0,0,0,no_overlap
improve-8ca3342ab21fcacc,0,0,0,,,0,0,0,no_overlap
improve-08d54bb51a660aef,0,0,0,,,0,0,0,no_overlap
improve-ed506f2a3a1a031d,0,0,0,,,0,0,0,no_overlap
improve-2edd601648587460,0,0,0,,,0,0,0,no_overlap
improve-3fac29a2f1f51e81,0,0,0,,,0,0,0,no_overlap
improve-c0f2f08d3ee3799f,0,0,0,,,0,0,0,no_overlap
improve-37943ab60e588def,0,0,0,,,0,0,0,no_overlap
improve-e0c6cc6670466f06,0,0,0,,,0,0,0,no_overlap
improve-a1dcb3b50a674c95,0,0,0,,,0,0,0,no_overlap
improve-df6295f4402faa61,0,0,0,,,0,0,0,no_overlap
improve-c67970c433e36ebc,0,0,0,,,0,0,0,no_overlap
improve-da940e1724db18c1,0,0,0,,,0,0,0,no_overlap
improve-41357880512c0c3d,0,0,0,,,0,0,0,no_overlap
improve-82269542f168e897,0,0,0,,,0,0,0,no_overlap
improve-b0e0948b70978f5b,0,0,0,,,0,0,0,no_overlap
improve-5978c83f58aac7c6,0,0,0,,,0,0,0,no_overlap
improve-ffbc5d1af06956da,0,0,0,,,0,0,0,no_overlap
improve-4749cb583b71c0f0,0,0,0,,,0,0,0,no_overlap
improve-507aed6d74524e8f,0,0,0,,,0,0,0,no_overlap
improve-961a78a9b4b9b033,0,0,0,,,0,0,0,no_overlap
improve-5c6b711dca673950,0,0,0,,,0,0,0,no_overlap
improve-609a5b7138253848,0,0,0,,,0,0,0,no_overlap
improve-ecd78d1d3276c7c7,0,0,0,,,0,0,0,no_overlap
improve-365814924c632315,0,0,0,,,0,0,0,no_overlap
improve-47e63d1932a93fb0,1,0,0,,,0,0,0,no_overlap
improve-c59df1d31e3fbe46,0,0,0,,,0,0,0,no_overlap
improve-adb175c2a79b17be,0,0,0,,,0,0,0,no_overlap
improve-812660d798d9a6ce,0,0,0,,,0,0,0,no_overlap
improve-5c2979e58de03812,0,0,0,,,0,0,0,no_overlap
improve-ed88c65e554fe793,0,0,0,,,0,0,0,no_overlap
improve-14ed3cb533104ba9,0,0,0,,,0,0,0,no_overlap
improve-d494be79b0254a43,0,0,0,,,0,0,0,no_overlap
improve-9f5c1be150fa93de,0,0,0,,,0,0,0,no_overlap
improve-99f109f65250b966,0,0,0,,,0,0,0,no_overlap
improve-6799f5765b42f00f,0,0,0,,,0,0,0,no_overlap
improve-2321d7a0031ac649,0,0,0,,,0,0,0,no_overlap
improve-45a00e0d5acb7411,0,0,0,,,0,0,0,no_overlap
improve-07a47fd7bb9a7c29,0,0,0,,,0,0,0,no_overlap
improve-889e77255037bdaf,0,0,0,,,0,0,0,no_overlap
improve-7fd19a74f4a20708,0,0,0,,,0,0,0,no_overlap
improve-c767a8a3360e72ff,0,0,0,,,0,0,0,no_overlap
improve-b121cc906b700dcd,0,0,0,,,0,0,0,no_overlap
improve-220e4ed5f58436b4,0,0,0,,,0,0,0,no_overlap
improve-07beb38ac67cc1bc,0,0,0,,,0,0,0,no_overlap
improve-366f3fd26bc13328,0,0,0,,,0,0,0,no_overlap
improve-3dda495ab9080055,0,0,0,,,0,0,0,no_overlap
improve-d05b5abff6316041,0,0,0,,,0,0,0,no_overlap
improve-f55985df95473422,0,0,0,,,0,0,0,no_overlap
improve-e96ed67a1b5afddd,0,0,0,,,0,0,0,no_overlap
improve-0be65eab4a5162b6,0,0,0,,,0,0,0,no_overlap
improve-695794a15f10bbe1,0,0,0,,,0,0,0,no_overlap
improve-1074084034843676,0,0,0,,,0,0,0,no_overlap
improve-68f61bb165055ff9,0,0,0,,,0,0,0,no_overlap
improve-7f8b08b38c25b638,0,0,0,,,0,0,0,no_overlap
improve-13f943f1c8216adb,0,0,0,,,0,0,0,no_overlap
improve-33cb072bf738e303,0,0,0,,,0,0,0,no_overlap
improve-7ebfc7cdcdde9d3e,0,0,0,,,0,0,0,no_overlap
improve-0f48d06ee23552c6,0,0,0,,,0,0,0,no_overlap
improve-490b61ca9c874412,0,0,0,,,0,0,0,no_overlap
improve-72a5b20f9e1d0b6c,0,0,0,,,0,0,0,no_overlap
improve-2495565f57c05444,1,0,0,,,0,0,0,no_overlap
improve-aee497cc46ebda5c,1,0,0,,,0,0,0,no_overlap
improve-027609b526164c15,0,0,0,,,0,0,0,no_overlap
improve-d2446a526853a702,0,0,0,,,0,0,0,no_overlap
improve-1854be9a67fa2cf7,0,0,0,,,0,0,0,no_overlap
improve-20cf3d771635731b,0,0,0,,,0,0,0,no_overlap
improve-b416a5db542dc3b6,0,0,0,,,0,0,0,no_overlap
improve-2a1db563e0e8e09e,0,0,0,,,0,0,0,no_overlap
improve-2a321ec26561770c,0,0,0,,,0,0,0,no_overlap
improve-69de5635456b141e,0,0,0,,,0,0,0,no_overlap
improve-fb9eb1a1b1a444fb,0,0,0,,,0,0,0,no_overlap
improve-c9b7da05915cd664,0,0,0,,,0,0,0,no_overlap
improve-482f164226012616,0,0,0,,,0,0,0,no_overlap
improve-eb46166585fd7766,0,0,0,,,0,0,0,no_overlap
improve-d5af4e9290af0e72,0,0,0,,,0,0,0,no_overlap
improve-848b4d959abb7e99,0,0,0,,,0,0,0,no_overlap
improve-4d99cbfef19c0427,0,0,0,,,0,0,0,no_overlap
improve-be4da13f850ab1ae,0,0,0,,,0,0,0,no_overlap
improve-2554df8cbc9fe564,0,0,0,,,0,0,0,no_overlap
improve-c8b8ad40e351b7aa,1,0,0,,,0,1,1,no_overlap
improve-8ea08e4f52e17e33,0,0,0,,,0,0,0,no_overlap
improve-323d9af72dcd5d53,0,0,0,,,0,0,0,no_overlap
improve-f70545360a108aa3,0,0,0,,,0,0,0,no_overlap
improve-851f12ac7d19a29a,0,0,0,,,0,0,0,no_overlap
improve-77daf96663a9600e,0,0,0,,,0,0,0,no_overlap
improve-bdc3c742a519db93,1,0,0,,,0,0,0,no_overlap
improve-8d54104b9efe4b0c,0,0,0,,,0,0,0,no_overlap
improve-bb6556161873fae0,0,0,0,,,0,0,0,no_overlap
improve-e557dbb4712ad109,0,0,0,,,0,0,0,no_overlap
improve-ffdbdf284eff61fe,0,0,0,,,0,0,0,no_overlap
improve-5e8ce81a2b6f5718,0,0,0,,,0,0,0,no_overlap
improve-59119ff0cfbc1099,0,0,0,,,0,0,0,no_overlap
improve-98afda1fb54ed0d3,0,0,0,,,0,0,0,no_overlap
improve-c98f7530747ea685,0,0,0,,,0,0,0,no_overlap
improve-11a0c27064606b7b,0,0,0,,,0,0,0,no_overlap
improve-c04cebce50427b76,0,0,0,,,0,0,0,no_overlap
improve-0fe606431dfce798,0,0,0,,,0,0,0,no_overlap
improve-a08ef960c7d66b89,0,0,0,,,0,0,0,no_overlap
improve-34cd16681162db47,0,0,0,,,0,0,0,no_overlap
improve-00737c735af19abe,0,0,0,,,0,1,1,no_overlap
improve-fd540242e529db00,0,0,0,,,0,1,1,no_overlap
improve-714a5ff1c55330f2,0,0,0,,,0,0,0,no_overlap
improve-8def7dc6f3c6d302,0,0,0,,,0,0,0,no_overlap
improve-01c8caccc3fcd6a8,0,0,0,,,0,0,0,no_overlap
improve-996011ce9687ae49,0,0,0,,,0,0,0,no_overlap
improve-b593275384534281,0,0,0,,,0,0,0,no_overlap
improve-a9f1aa2d32e6d8f6,0,0,0,,,0,0,0,no_overlap
improve-5139f2b62615ac01,0,0,0,,,0,0,0,no_overlap
improve-22bd41dd93b0c544,0,0,0,,,0,0,0,no_overlap
improve-c104e07373c2a9ff,0,0,0,,,0,0,0,no_overlap
improve-96ef3999f7ca0cc0,0,0,0,,,0,0,0,no_overlap
improve-4dd97f17c6064d96,0,0,0,,,0,0,0,no_overlap
improve-9a6733fa64650e28,0,0,0,,,0,0,0,no_overlap
improve-770d6b0ba5b86a09,0,0,0,,,0,0,0,no_overlap
improve-821076a098c03df2,0,0,0,,,0,0,0,no_overlap
improve-c8ebd11a2544aa35,0,0,0,,,0,0,0,no_overlap
improve-7111689854e58519,0,0,0,,,0,0,0,no_overlap
improve-497c8d70a29c1297,0,0,0,,,0,0,0,no_overlap
improve-c68aef2d7ef88594,0,0,0,,,0,0,0,no_overlap
improve-2f8d1db9ace0d9e8,0,0,0,,,0,0,0,no_overlap
improve-43003bff536fc959,0,0,0,,,0,0,0,no_overlap
improve-87631312f4afca6f,0,0,0,,,0,0,0,no_overlap
improve-12d7c46688b6bbbe,0,0,0,,,0,0,0,no_overlap
improve-bba79eec4a5a9062,0,0,0,,,0,0,0,no_overlap
improve-2cb659e1556ec058,0,0,0,,,0,0,0,no_overlap
improve-df6a36c3ac23d5fc,0,0,0,,,0,0,0,no_overlap
improve-03b23739481ef3e3,0,0,0,,,0,0,0,no_overlap
improve-2abe4619b7b119e6,0,0,0,,,0,0,0,no_overlap
improve-f4d81987ff497e50,0,0,0,,,0,0,0,no_overlap
improve-51f40d08351e406d,0,0,0,,,0,1,1,no_overlap
improve-271f1ce80432ab0f,0,0,0,,,0,0,0,no_overlap
improve-37df48dd0e6ac174,0,0,0,,,0,0,0,no_overlap
improve-d826ac543d7a3c72,0,0,0,,,0,0,0,no_overlap
improve-9f68ed3a9c5d1361,0,0,0,,,0,0,0,no_overlap
improve-f681a7ec0a218ba0,0,0,0,,,0,0,0,no_overlap
improve-16baf4f4b33142b3,0,0,0,,,0,0,0,no_overlap
improve-be4830efb88102b7,0,0,0,,,0,0,0,no_overlap
improve-a7bdb4bf9ca7a90b,0,0,0,,,0,0,0,no_overlap
improve-2c45fc971d78c1c5,0,0,0,,,0,0,0,no_overlap
improve-d572351a71f7cdbd,0,0,0,,,0,0,0,no_overlap
improve-bfdc7f185babe62f,0,0,0,,,0,0,0,no_overlap
improve-c1e8328ff5ccc605,0,0,0,,,0,0,0,no_overlap
improve-289babc692f4643d,0,0,0,,,0,0,0,no_overlap
improve-3f27ac3acd3dfbbb,0,0,0,,,0,0,0,no_overlap
improve-15742ead9ac6ee4c,0,0,0,,,0,0,0,no_overlap
improve-82c803d9b3acbc3f,0,0,0,,,0,0,0,no_overlap
improve-fe0e3753f339d58d,0,0,0,,,0,0,0,no_overlap
improve-df212751ebfe2491,0,0,0,,,0,0,0,no_overlap
improve-5668322e9c256277,0,0,0,,,0,0,0,no_overlap
improve-2507220d4fc34ad0,0,0,0,,,0,0,0,no_overlap
improve-fcf2c269349eb208,0,0,0,,,0,0,0,no_overlap
improve-9229116a76a3930e,0,0,0,,,0,0,0,no_overlap
improve-65303361b78af113,0,0,0,,,0,0,0,no_overlap
improve-316a9a1506b11d76,0,0,0,,,0,0,0,no_overlap
improve-7b20e888d948fa10,0,0,0,,,0,0,0,no_overlap
improve-89dc8cc4dedb1a7c,0,0,0,,,0,0,0,no_overlap
improve-e474616ad79422a7,0,0,0,,,0,0,0,no_overlap
improve-6aca1d47a4bde44e,0,0,0,,,0,0,0,no_overlap
improve-5eb4441a40c860cd,0,0,0,,,0,0,0,no_overlap
improve-677d4e762357bbae,0,0,0,,,0,0,0,no_overlap
improve-2d4a257da4cb9213,0,0,0,,,0,0,0,no_overlap
improve-d5fa97b1aa8ed023,0,0,0,,,0,0,0,no_overlap
improve-ab968305dc6af490,0,0,0,,,0,0,0,no_overlap
improve-f4b19581f8a8e70e,0,0,0,,,0,0,0,no_overlap
improve-49f8e42caebde1b1,0,0,0,,,0,0,0,no_overlap
improve-0cbd789b86e9f336,0,0,0,,,0,0,0,no_overlap
improve-08ef93152b5bc375,0,0,0,,,0,0,0,no_overlap
improve-4adfcdbe60acd854,0,0,0,,,0,0,0,no_overlap
improve-7a2212e25aff10cf,0,0,0,,,0,0,0,no_overlap
improve-68c1d4b909891fd1,0,0,0,,,0,0,0,no_overlap
improve-5afb3062a27bfe1b,0,0,0,,,0,0,0,no_overlap
improve-26253092086c11b6,0,0,0,,,0,0,0,no_overlap
improve-4396cc69efaa6675,0,0,0,,,0,0,0,no_overlap
improve-90096e6fa6126d5f,0,0,0,,,0,0,0,no_overlap
improve-19817bf6dd0b9307,0,0,0,,,0,0,0,no_overlap
improve-39151f979127bb22,0,0,0,,,0,0,0,no_overlap
improve-3a7bab5201bb9173,0,0,0,,,0,0,0,no_overlap
improve-59387c34e4c3c517,0,0,0,,,0,0,0,no_overlap
improve-90314e13fa1c88da,0,0,0,,,0,0,0,no_overlap
improve-6579bf6d4ef80c6c,0,0,0,,,0,0,0,no_overlap
improve-197d53ff2fa55d9b,0,0,0,,,0,0,0,no_overlap
improve-bad0cb3213114550,0,0,0,,,0,0,0,no_overlap
improve-bc971670ed5dbb12,0,0,0,,,0,0,0,no_overlap
improve-370022c7f4b93281,0,0,0,,,0,0,0,no_overlap
improve-83bcbce645f622b6,0,0,0,,,0,0,0,no_overlap
improve-ce78417dc3118180,0,0,0,,,0,0,0,no_overlap
improve-062d4a9893b02f76,0,0,0,,,0,0,0,no_overlap
improve-87962e56f1fcb161,1,0,0,,,0,0,0,no_overlap
improve-582e27b3bf119d4a,0,0,0,,,0,0,0,no_overlap
improve-aa1c2ced5018a013,0,0,0,,,0,0,0,no_overlap
improve-d46e7cac21b652da,0,0,0,,,0,0,0,no_overlap
improve-b709edbbaf8b052b,0,0,0,,,0,0,0,no_overlap
improve-0bf86c0c7d1ce6ca,0,0,0,,,0,0,0,no_overlap
improve-e5529e2c542c3bb0,0,0,0,,,0,0,0,no_overlap
improve-39ef25c9c9939dd2,0,0,0,,,0,0,0,no_overlap
improve-aab1c6b5f88722d1,0,0,0,,,0,0,0,no_overlap
improve-f387061b7e043fa9,0,0,0,,,0,0,0,no_overlap
improve-ae1ab57cf87e4680,0,0,0,,,0,0,0,no_overlap
improve-99605999b7fb2b30,0,0,0,,,0,0,0,no_overlap
improve-be312c1f7aaf8aa5,0,0,0,,,0,0,0,no_overlap
improve-6e03cb4862b50e0c,0,0,0,,,0,0,0,no_overlap
improve-5c6ba10b10998ceb,0,0,0,,,0,0,0,no_overlap
improve-723071ca97618865,0,0,0,,,0,0,0,no_overlap
improve-38b081a891577a75,0,0,0,,,0,0,0,no_overlap
improve-49a6a685d0ba05f8,0,0,0,,,0,0,0,no_overlap
improve-a435ad8a864a4875,0,0,0,,,0,0,0,no_overlap
improve-311804faa7b55f81,0,0,0,,,0,0,0,no_overlap
improve-52249eb0325c89a8,0,0,0,,,0,0,0,no_overlap
improve-45d4af46e0124652,0,0,0,,,0,0,0,no_overlap
improve-0741bdc92588c2c6,0,0,0,,,0,0,0,no_overlap
improve-6d2541db75c8e145,0,0,0,,,0,0,0,no_overlap
improve-47ba132a240afaab,0,0,0,,,0,0,0,no_overlap
improve-392bdcd0d8fc6a9d,0,0,0,,,0,0,0,no_overlap
improve-fa7f191fde94a470,0,0,0,,,0,0,0,no_overlap
improve-d261b338bfd63275,0,0,0,,,0,0,0,no_overlap
improve-747b0c23e48d6f20,0,0,0,,,0,0,0,no_overlap
improve-273f50c036a361aa,0,0,0,,,0,0,0,no_overlap
improve-be61735dcc0b4c25,0,0,0,,,0,0,0,no_overlap
improve-39f8ce367a13864f,0,0,0,,,0,0,0,no_overlap
improve-9956d98a5dbfadaf,0,0,0,,,0,0,0,no_overlap
improve-0de108cbfe8905b3,0,0,0,,,0,0,0,no_overlap
improve-7d5dc9aa3e4976da,0,0,0,,,0,0,0,no_overlap
improve-9237011f8c693632,0,0,0,,,0,0,0,no_overlap
improve-f104c60baefbcac3,0,0,0,,,0,0,0,no_overlap
improve-546289118fcdafea,0,0,0,,,0,0,0,no_overlap
improve-ffe8167dd7079b20,0,0,0,,,0,0,0,no_overlap
improve-0e74c359f4e71c68,0,0,0,,,0,0,0,no_overlap
improve-cc9a98ac9ff5d46d,0,0,0,,,0,0,0,no_overlap
improve-547e6309b824a92e,0,0,0,,,0,0,0,no_overlap
improve-aa57039171210dae,0,0,0,,,0,0,0,no_overlap
improve-06d87adde5523996,0,0,0,,,0,0,0,no_overlap
improve-66e5119f439c0036,0,0,0,,,0,0,0,no_overlap
improve-9508d014ebe55771,0,0,0,,,0,0,0,no_overlap
improve-70e2055a9aa1af94,0,0,0,,,0,0,0,no_overlap
improve-36b12b8c5ae8401f,0,0,0,,,0,0,0,no_overlap
improve-0cc55afbecd90707,0,0,0,,,0,0,0,no_overlap
improve-95e35015e0a4b84f,0,0,0,,,0,0,0,no_overlap
improve-954ac29b9072d19b,0,0,0,,,0,0,0,no_overlap
improve-23de61167a791ace,0,0,0,,,0,0,0,no_overlap
improve-cf24b5532c435d0e,0,0,0,,,0,0,0,no_overlap
improve-62c494505c6a7229,0,0,0,,,0,0,0,no_overlap
improve-1353d22a750a4890,0,0,0,,,0,0,0,no_overlap
improve-1b2e8ffd19088b39,0,0,0,,,0,0,0,no_overlap
improve-f1e62f7048ac17ee,0,0,0,,,0,0,0,no_overlap
improve-ac34bcd7b8dd7799,0,0,0,,,0,0,0,no_overlap
improve-3ac299bc3f68de4f,0,0,0,,,0,0,0,no_overlap
improve-7d3ff7a3865848a4,0,0,0,,,0,0,0,no_overlap
improve-10d1d0cf3383e891,0,0,0,,,0,0,0,no_overlap
improve-b28b38b293fb1348,0,0,0,,,0,0,0,no_overlap
improve-77a282e29dfdf1c4,0,0,0,,,0,0,0,no_overlap
improve-3efd6e772aebc5a5,0,0,0,,,0,0,0,no_overlap
improve-6629e31a49af67b0,0,0,0,,,0,0,0,no_overlap
improve-23cde8e4dd199f96,0,0,0,,,0,0,0,no_overlap
improve-18d088a1809e719d,0,0,0,,,0,0,0,no_overlap
improve-84dc69f50e63800f,0,0,0,,,0,0,0,no_overlap
improve-df9e06a3c456b77c,0,0,0,,,0,0,0,no_overlap
improve-297da807f509a520,0,0,0,,,0,0,0,no_overlap
improve-891f92c3e43b5db7,0,0,0,,,0,0,0,no_overlap
improve-d522448c0d02610d,0,0,0,,,0,0,0,no_overlap
improve-ed34fc8c05a76018,0,0,0,,,0,0,0,no_overlap
improve-c475c04de6d1a544,0,0,0,,,0,0,0,no_overlap
improve-6509462a0638a521,0,0,0,,,0,0,0,no_overlap
improve-8a13b75f0dd7fed3,0,0,0,,,0,0,0,no_overlap
improve-91f8765e818932b8,0,0,0,,,0,0,0,no_overlap
improve-768680f1c7b6b2c7,0,0,0,,,0,0,0,no_overlap
improve-08c570fb37aeb1f2,0,0,0,,,0,0,0,no_overlap
improve-f3659e9fe1d1b861,0,0,0,,,0,0,0,no_overlap
improve-e6fa685f406fa47f,0,0,0,,,0,0,0,no_overlap
improve-476efc895089e8f5,0,0,0,,,0,0,0,no_overlap
improve-f77d995f9750e037,0,0,0,,,0,0,0,no_overlap
improve-df2a3dbfd48347a6,0,0,0,,,0,0,0,no_overlap
improve-42b88bf8020e5d95,0,0,0,,,0,0,0,no_overlap
improve-c2e5fb766d148861,0,0,0,,,0,0,0,no_overlap
improve-9eb0bc2d6e26d826,0,0,0,,,0,0,0,no_overlap
improve-fd985106345f288f,0,0,0,,,0,0,0,no_overlap
improve-78703ba307b107aa,0,0,0,,,0,0,0,no_overlap
improve-a34c81fc959c8d52,0,0,0,,,0,0,0,no_overlap
improve-70e245a35632dfe9,0,0,0,,,0,0,0,no_overlap
improve-a1e8ad5321f65c2a,0,0,0,,,0,0,0,no_overlap
improve-3fb47c412cd8f820,0,0,0,,,0,0,0,no_overlap
improve-56745f53554f4fe5,0,0,0,,,0,0,0,no_overlap
improve-a98df8604980e802,0,0,0,,,0,0,0,no_overlap
improve-9ed2003099e6475f,0,0,0,,,0,0,0,no_overlap
improve-70f7f023279a4971,0,0,0,,,0,0,0,no_overlap
improve-e8d837f76dda2890,0,0,0,,,0,0,0,no_overlap
improve-5c208ab763774dc3,0,0,0,,,0,0,0,no_overlap
improve-12cd053c2c2330d3,0,0,0,,,0,0,0,no_overlap
improve-f8ece5af86064bc8,0,0,0,,,0,0,0,no_overlap
improve-21f6212c4b439a4a,0,0,0,,,0,0,0,no_overlap
improve-3289ece1f8b07f62,0,0,0,,,0,0,0,no_overlap
improve-4ffb90891781fa9d,0,0,0,,,0,0,0,no_overlap
improve-8e4abe394db19eb8,0,0,0,,,0,0,0,no_overlap
improve-fca8d3688651d70d,0,0,0,,,0,0,0,no_overlap
improve-efdeffe0316a5c66,0,0,0,,,0,0,0,no_overlap
improve-e21a74f83051f7ea,0,0,0,,,0,0,0,no_overlap
improve-64d9630d1f650355,0,0,0,,,0,0,0,no_overlap
improve-b319f1f81915838f,0,0,0,,,0,0,0,no_overlap
improve-66d530e8a9df1100,0,0,0,,,0,0,0,no_overlap
improve-239d8edbd47da57d,0,0,0,,,0,0,0,no_overlap
improve-c1bc0ab6ec9a3f23,0,0,0,,,0,0,0,no_overlap
improve-7497555a5923152a,0,0,0,,,0,0,0,no_overlap
improve-e853fd635ad923bb,0,0,0,,,0,0,0,no_overlap
improve-b73142b9ff4cf7a1,0,0,0,,,0,0,0,no_overlap
improve-caada5f1187c506a,0,0,0,,,0,0,0,no_overlap
improve-82f0c6f7e7888b77,0,0,0,,,0,0,0,no_overlap
improve-50d4c55617269ae4,0,0,0,,,0,0,0,no_overlap
improve-9218122a8859cd98,0,0,0,,,0,0,0,no_overlap
improve-002464fa0b8ec41b,0,0,0,,,0,0,0,no_overlap
improve-d87a84e77bc25591,0,0,0,,,0,0,0,no_overlap
improve-b3d86c8a4270a880,0,0,0,,,0,0,0,no_overlap
improve-8d68b20c3d60e1b3,0,0,0,,,0,0,0,no_overlap
improve-63c66c2820056fd0,0,0,0,,,0,0,0,no_overlap
improve-f936e4cd1eddb2e7,0,0,0,,,0,0,0,no_overlap
improve-ef290b713699040a,0,0,0,,,0,0,0,no_overlap
improve-02011956c43f031f,0,0,0,,,0,0,0,no_overlap
improve-cc35eacd4be2e192,0,0,0,,,0,0,0,no_overlap
improve-83f7aa7d212015c8,0,0,0,,,0,0,0,no_overlap
improve-0090fc81bcf72d2d,0,0,0,,,0,0,0,no_overlap
improve-3ee712aa463dcf51,0,0,0,,,0,0,0,no_overlap
improve-fb3a614afd481992,0,0,0,,,0,0,0,no_overlap
improve-2b206d993718634b,0,0,0,,,0,0,0,no_overlap
improve-0e611bfd699b7a1b,0,0,0,,,0,0,0,no_overlap
improve-3edb92cc9b7ff2d6,0,0,0,,,0,0,0,no_overlap
improve-379cb0ce1de40834,0,0,0,,,0,0,0,no_overlap
improve-034e53582cdd5d07,0,0,0,,,0,0,0,no_overlap
improve-fe6831d50cdbd037,0,0,0,,,0,0,0,no_overlap
improve-1f421f5176d3a1c1,0,0,0,,,0,0,0,no_overlap
improve-c8962b87178f67c1,0,0,0,,,0,0,0,no_overlap
improve-52c5e5bfe48839da,0,0,0,,,0,0,0,no_overlap
improve-8b8dd4277699c0ae,0,0,0,,,0,0,0,no_overlap
improve-210ad1ed067a683c,0,0,0,,,0,0,0,no_overlap
improve-48a24d2e4fcb43c3,0,0,0,,,0,0,0,no_overlap
improve-519b72beead0d5c1,0,0,0,,,0,0,0,no_overlap
improve-6516fbd78cf4b83d,0,0,0,,,0,0,0,no_overlap
improve-3c5cca2b8204a65b,0,0,0,,,0,0,0,no_overlap
improve-6c7e319e2bc9f4e3,0,0,0,,,0,0,0,no_overlap
improve-fcad018a083cd258,0,0,0,,,0,0,0,no_overlap
improve-0a19f1fe0a115959,0,0,0,,,0,0,0,no_overlap
improve-eafd50507d9c8510,0,0,0,,,0,0,0,no_overlap
improve-22dcfd1075e25e28,0,0,0,,,0,0,0,no_overlap
improve-f2fc938f46c102de,0,0,0,,,0,0,0,no_overlap
improve-4d09f0fa8142bfb7,0,0,0,,,0,0,0,no_overlap
improve-1e17ea5061cd7c53,0,0,0,,,0,0,0,no_overlap
improve-773cdd5395cd562b,0,0,0,,,0,0,0,no_overlap
improve-10336900374a868c,0,0,0,,,0,0,0,no_overlap
improve-2acdf9c2ec50b591,0,0,0,,,0,0,0,no_overlap
improve-08082c4bdf58faea,0,0,0,,,0,0,0,no_overlap
improve-7dfa84ff3937de10,0,0,0,,,0,0,0,no_overlap
improve-183247023f917f5a,0,0,0,,,0,0,0,no_overlap
improve-af4e4f824accb898,0,0,0,,,0,0,0,no_overlap
improve-698063d03cdcf619,0,0,0,,,0,0,0,no_overlap
improve-640f44ad503b9bfa,0,0,0,,,0,0,0,no_overlap
improve-7480d469ea75e457,0,0,0,,,0,0,0,no_overlap
improve-feb8a17f9656a163,0,0,0,,,0,0,0,no_overlap
improve-40faed741e2f0cb8,0,0,0,,,0,0,0,no_overlap
improve-7777169767072667,0,0,0,,,0,0,0,no_overlap
improve-c0f8b47e968554ee,0,0,0,,,0,0,0,no_overlap
improve-d4a853070c1db2fc,0,0,0,,,0,0,0,no_overlap
improve-1f53996febe9dbe5,0,0,0,,,0,0,0,no_overlap
improve-2293a4eb0bfdbe38,0,0,0,,,0,0,0,no_overlap
improve-dae01e5d28e65307,0,0,0,,,0,0,0,no_overlap
improve-e405748a78eea691,0,0,0,,,0,0,0,no_overlap
improve-c6f72e6be7dc99cd,0,0,0,,,0,0,0,no_overlap
improve-c5361ecc934f7308,0,0,0,,,0,0,0,no_overlap
improve-adf93bceebe574e9,0,0,0,,,0,0,0,no_overlap
improve-76a03b625ed5aa01,0,0,0,,,0,0,0,no_overlap
improve-09066df59c732bf0,0,0,0,,,0,0,0,no_overlap
improve-8740f529b20ceba2,0,0,0,,,0,0,0,no_overlap
improve-c36a6af59efd0ece,0,0,0,,,0,0,0,no_overlap
improve-2dcc1a6af6348164,0,0,0,,,0,0,0,no_overlap
improve-72d9bd0a6079c809,0,0,0,,,0,0,0,no_overlap
improve-75b270c5a80971bc,0,0,0,,,0,0,0,no_overlap
improve-ab58a6b64ce7720b,0,0,0,,,0,0,0,no_overlap
improve-b58bbb9b9c8015b1,0,0,0,,,0,0,0,no_overlap
improve-c5f6449ffc00befe,0,0,0,,,0,0,0,no_overlap
improve-488595ca27639a22,0,0,0,,,0,0,0,no_overlap
improve-2999ecc693d81e68,0,0,0,,,0,0,0,no_overlap
improve-4cdcf8e59a3debfc,0,0,0,,,0,0,0,no_overlap
improve-c9e2c49cc57608e1,0,0,0,,,0,0,0,no_overlap
improve-0f536b72d4a0f711,0,0,0,,,0,0,0,no_overlap
improve-d2c5ad4f2dde23fb,0,0,0,,,0,0,0,no_overlap
improve-0e65b8f8aaba76b4,0,0,0,,,0,0,0,no_overlap
improve-27651433d311e7fb,0,0,0,,,0,0,0,no_overlap
improve-d532a78ec4ae2e30,0,0,0,,,0,0,0,no_overlap
improve-15021150ae5ac687,0,0,0,,,0,0,0,no_overlap
improve-ab672635245abbbd,0,0,0,,,0,0,0,no_overlap
improve-aa9446e14bf8ee15,0,0,0,,,0,0,0,no_overlap
improve-13efac992556d74f,0,0,0,,,0,0,0,no_overlap
improve-e0cf117c2d741ac4,0,0,0,,,0,0,0,no_overlap
improve-da7943c492d20578,0,0,0,,,0,0,0,no_overlap
improve-d5228a6d07256eab,0,0,0,,,0,0,0,no_overlap
improve-7f9d56f8c776b975,0,0,0,,,0,0,0,no_overlap
improve-d21c651e8697f38c,0,0,0,,,0,0,0,no_overlap
